Cliente,TiempoLLave,TiempoActualizacion
Cliente1,93,218
Cliente1,947,218
Cliente1,16,211
Cliente1,78,218
Cliente1,0,213
Cliente1,0,235
Cliente1,16,203
Cliente1,0,216
Cliente1,16,297
Cliente1,16,218
Cliente1,16,205
Cliente1,1,204
Cliente1,13,234
Cliente1,15,203
Cliente1,16,219
Cliente1,15,203
Cliente1,0,204
Cliente1,15,203
Cliente1,15,203
Cliente1,1,234
Cliente1,0,220
Cliente1,1,225
Cliente1,0,219
Cliente1,1,234
Cliente1,16,219
Cliente1,16,219
Cliente1,16,204
Cliente1,0,205
Cliente1,15,205
Cliente1,0,219
Cliente1,0,219
Cliente1,0,202
Cliente1,16,226
Cliente1,16,204
Cliente1,16,203
Cliente1,1,218
Cliente1,16,218
Cliente1,1,228
Cliente1,15,219
Cliente1,1,228
Cliente1,0,220
Cliente1,15,219
Cliente1,16,218
Cliente1,31,220
Cliente1,1,230
Cliente1,0,233
Cliente1,16,220
Cliente1,0,204
Cliente1,0,205
Cliente1,0,220
Cliente1,1,228
Cliente1,0,221
Cliente1,1,235
Cliente1,1,234
Cliente1,15,203
Cliente1,1,219
Cliente1,0,203
Cliente1,1,219
Cliente1,16,203
Cliente1,1,234
Cliente1,16,218
Cliente1,1,234
Cliente1,0,204
Cliente1,4,235
Cliente1,5,234
Cliente1,16,203
Cliente1,16,204
Cliente1,0,219
Cliente1,0,187
Cliente1,0,218
Cliente1,16,203
Cliente1,47,219
Cliente1,1,219
Cliente1,16,218
Cliente1,1,234
Cliente1,15,203
Cliente1,0,204
Cliente1,15,219
Cliente1,1,234
Cliente1,0,218
Cliente1,0,219
Cliente1,16,219
Cliente1,0,205
Cliente1,16,219
Cliente1,15,203
Cliente1,16,218
Cliente1,15,206
Cliente1,1,234
Cliente1,15,203
Cliente1,1,234
Cliente1,16,193
Cliente1,1,234
Cliente1,15,221
Cliente1,0,219
Cliente1,3,236
Cliente1,1,219
Cliente1,16,218
Cliente1,15,211
Cliente1,16,219
Cliente1,16,203
Cliente3,0,234
Cliente3,0,200
Cliente3,16,214
Cliente3,0,203
Cliente3,0,219
Cliente3,16,203
Cliente3,0,218
Cliente3,0,202
Cliente3,1,250
Cliente3,0,188
Cliente3,0,221
Cliente3,16,203
Cliente3,0,215
Cliente3,0,219
Cliente3,0,235
Cliente3,0,220
Cliente3,16,219
Cliente3,15,204
Cliente3,16,202
Cliente3,1,224
Cliente3,0,219
Cliente3,1,218
Cliente3,16,218
Cliente3,0,219
Cliente3,0,223
Cliente3,1,220
Cliente3,0,218
Cliente3,16,209
Cliente3,16,218
Cliente3,0,204
Cliente4,15,194
Cliente4,0,203
Cliente4,0,218
Cliente4,16,219
Cliente4,16,219
Cliente4,0,218
Cliente4,0,235
Cliente4,1,234
Cliente4,0,218
Cliente4,0,219
Cliente4,0,203
Cliente4,16,204
Cliente4,16,203
Cliente4,16,203
Cliente4,16,205
Cliente4,1,221
Cliente5,14,234
Cliente5,1,219
Cliente5,16,214
Cliente5,16,204
Cliente5,0,210
Cliente5,16,203
Cliente5,0,205
Cliente5,1,228
Cliente5,0,203
Cliente5,0,220
Cliente5,1,230
Cliente5,1,229
Cliente5,16,204
Cliente5,0,219
Cliente5,16,219
Cliente5,0,218
Cliente5,0,220
Cliente5,16,202
Cliente5,1,218
Cliente5,15,203
Cliente5,0,204
Cliente5,31,215
Cliente5,15,220
Cliente5,16,218
Cliente5,0,221
Cliente5,16,218
Cliente6,15,203
Cliente6,1,234
Cliente6,15,297
Cliente6,16,219
Cliente6,16,218
Cliente6,1,234
Cliente6,15,203
Cliente6,15,213
Cliente6,16,211
Cliente6,16,219
Cliente6,1,234
Cliente6,16,227
Cliente6,16,205
Cliente6,1,234
Cliente6,1,234
Cliente6,1,220
Cliente6,16,218
Cliente6,15,301
Cliente6,1,218
